,tconst,all_all_ratings,all_all_v_counts,all_males_ratings,all_males_v_counts,all_females_ratings,all_females_v_counts,under_18_all_ratings,under_18_all_v_counts,under_18_males_ratings,under_18_males_v_counts,under_18_females_ratings,under_18_females_v_counts,f18_29_all_ratings,f18_29_all_v_counts,f18_29_males_ratings,f18_29_males_v_counts,f18_29_females_ratings,f18_29_females_v_counts,f30_44_all_ratings,f30_44_all_v_counts,f30_44_males_ratings,f30_44_males_v_counts,f30_44_females_ratings,f30_44_females_v_counts,f45_all_ratings,f45_all_v_counts,f45_males_ratings,f45_males_v_counts,f45_females_ratings,f45_females_v_counts
3393,tt1278340,6.3,68216.0,6.3,50332.0,6.3,6904.0,5.7,8.0,5.3,6.0,0.0,0.0,6.2,5852.0,6.2,4909.0,5.9,840.0,6.3,38313.0,6.3,33233.0,6.3,4675.0,6.3,11712.0,6.3,10423.0,6.5,1145.0
3394,tt1308736,6.5,1573.0,6.4,1119.0,7.1,183.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,96.0,6.6,73.0,7.0,21.0,6.6,773.0,6.6,644.0,7.1,118.0,6.3,403.0,6.2,362.0,7.4,34.0
3395,tt1382339,7.5,1791.0,7.3,1092.0,7.4,65.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,286.0,7.8,271.0,7.9,14.0,7.2,726.0,7.2,687.0,6.9,36.0,6.9,58.0,6.8,51.0,7.7,7.0
3396,tt1424432,8.5,72173.0,8.5,53385.0,8.5,4773.0,7.8,7.0,7.8,6.0,10.0,1.0,8.6,6712.0,8.6,5963.0,8.6,576.0,8.5,38566.0,8.5,35003.0,8.5,3072.0,8.2,10787.0,8.2,9712.0,8.3,878.0
3397,tt1433528,7.4,1888.0,7.4,1351.0,7.7,206.0,9.0,1.0,9.0,1.0,0.0,0.0,7.5,110.0,7.6,87.0,7.2,20.0,7.4,812.0,7.4,675.0,7.7,119.0,7.4,631.0,7.3,563.0,7.8,59.0
3398,tt1483753,6.9,4801.0,6.8,2576.0,7.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,399.0,7.0,183.0,6.7,207.0,6.8,2180.0,6.7,1401.0,7.0,739.0,7.0,1182.0,7.0,887.0,7.3,276.0
3399,tt1583323,7.8,2616.0,7.8,1853.0,8.1,370.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,104.0,7.7,83.0,7.0,19.0,8.0,1616.0,7.9,1299.0,8.2,285.0,7.6,497.0,7.5,424.0,7.9,58.0
3400,tt1591095,6.8,314911.0,6.8,178088.0,6.9,51886.0,7.1,128.0,7.1,83.0,7.3,34.0,6.9,47809.0,6.9,33790.0,6.9,12518.0,6.8,138624.0,6.8,107073.0,6.8,29527.0,6.6,31037.0,6.6,24703.0,6.9,5766.0
3401,tt1651328,6.1,4101.0,6.1,2991.0,5.9,474.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,270.0,6.4,189.0,6.1,74.0,6.3,2357.0,6.3,1995.0,5.9,329.0,5.6,788.0,5.6,715.0,5.4,57.0
3402,tt1667691,6.7,1452.0,6.8,941.0,6.5,252.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,84.0,6.9,60.0,6.8,21.0,6.7,677.0,6.7,480.0,6.6,183.0,6.9,410.0,6.9,365.0,6.3,39.0
3403,tt1715210,7.2,3924.0,7.2,2452.0,7.2,531.0,6.0,2.0,0.0,0.0,6.0,2.0,7.2,584.0,7.2,453.0,7.3,119.0,7.2,1892.0,7.2,1542.0,7.3,329.0,7.0,393.0,7.0,336.0,6.8,48.0
3404,tt1773000,7.6,1101.0,7.5,706.0,7.7,165.0,7.0,2.0,7.0,2.0,0.0,0.0,7.6,143.0,7.5,89.0,7.8,45.0,7.6,557.0,7.5,450.0,7.8,97.0,7.6,148.0,7.6,130.0,7.6,16.0
3405,tt0166813,7.2,78961.0,6.9,35782.0,7.7,19126.0,7.7,51.0,7.8,35.0,7.4,15.0,7.5,16868.0,7.1,9543.0,8.1,6708.0,6.9,28873.0,6.8,18884.0,7.4,9597.0,6.7,6673.0,6.6,5062.0,7.0,1514.0
3406,tt0310793,8.0,145846.0,7.9,93879.0,8.0,16684.0,9.1,14.0,8.2,9.0,7.0,4.0,8.0,7277.0,8.0,5831.0,8.1,1301.0,8.0,72462.0,8.0,60769.0,8.0,10827.0,7.9,29094.0,7.9,24553.0,8.1,3977.0
3407,tt0311072,7.1,2002.0,7.0,1313.0,7.5,284.0,10.0,1.0,0.0,0.0,10.0,1.0,6.7,40.0,6.6,23.0,7.3,17.0,6.9,664.0,6.8,549.0,7.5,108.0,7.2,866.0,7.2,708.0,7.5,148.0
3408,tt0318034,7.3,20957.0,7.2,13809.0,7.3,2367.0,8.2,5.0,10.0,3.0,7.0,2.0,7.6,1858.0,7.6,1489.0,7.7,328.0,7.2,9313.0,7.2,7901.0,7.2,1288.0,7.0,4708.0,7.0,3973.0,7.2,660.0
3409,tt0324133,6.7,46886.0,6.7,29539.0,6.8,6603.0,7.2,4.0,7.5,2.0,7.0,2.0,6.8,1554.0,6.8,1086.0,6.8,424.0,6.7,21387.0,6.7,16930.0,6.8,4171.0,6.8,12627.0,6.8,10650.0,6.8,1738.0
3410,tt0330452,6.8,1021.0,6.8,550.0,7.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,43.0,6.9,20.0,6.6,21.0,6.7,343.0,6.6,208.0,7.0,130.0,6.9,401.0,6.8,302.0,7.1,92.0
3411,tt0361693,6.3,9248.0,6.3,5614.0,6.5,1746.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,148.0,5.4,87.0,6.2,56.0,6.3,4216.0,6.3,3040.0,6.5,1132.0,6.4,2960.0,6.3,2405.0,6.6,514.0
3412,tt0368721,7.7,1439.0,7.6,1105.0,7.9,71.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,74.0,7.7,69.0,8.0,3.0,7.6,719.0,7.6,668.0,7.8,44.0,7.7,349.0,7.7,325.0,7.8,20.0
3413,tt0369084,7.0,1106.0,7.1,444.0,7.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,43.0,7.6,21.0,7.7,21.0,6.9,362.0,7.0,158.0,6.9,199.0,7.0,473.0,7.1,255.0,6.9,208.0
3414,tt0379557,8.0,36712.0,8.0,25243.0,8.0,3769.0,8.0,2.0,8.0,2.0,0.0,0.0,7.9,1805.0,7.9,1427.0,7.8,340.0,8.0,18323.0,8.0,15835.0,8.0,2274.0,8.0,8307.0,7.9,7166.0,8.1,1005.0
3415,tt0388125,6.5,63328.0,6.4,25961.0,6.6,25122.0,8.0,2.0,8.0,1.0,8.0,1.0,6.3,4224.0,6.3,1139.0,6.4,2982.0,6.4,33138.0,6.4,15639.0,6.5,17134.0,6.7,12655.0,6.7,8453.0,6.9,4008.0
3416,tt0400717,6.1,99507.0,6.1,55518.0,6.3,15977.0,6.2,83.0,6.1,59.0,6.0,20.0,6.1,17470.0,6.0,12716.0,6.2,4214.0,6.1,40255.0,6.1,30866.0,6.3,9005.0,6.1,10574.0,6.1,8622.0,6.4,1820.0
3417,tt0415856,6.2,6358.0,6.0,3396.0,6.7,1935.0,6.0,1.0,6.0,1.0,0.0,0.0,6.6,410.0,5.7,134.0,7.1,259.0,6.2,3202.0,6.0,1947.0,6.6,1231.0,6.1,1647.0,6.1,1243.0,6.5,377.0
3418,tt0445161,6.5,2200.0,6.6,1568.0,5.8,235.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,57.0,6.9,50.0,5.3,7.0,6.6,1057.0,6.6,893.0,5.9,147.0,6.4,683.0,6.4,597.0,5.5,76.0
3419,tt0448124,7.4,12965.0,7.3,7049.0,7.7,3671.0,6.0,1.0,0.0,0.0,6.0,1.0,7.5,450.0,7.4,191.0,7.7,247.0,7.4,6115.0,7.3,3751.0,7.6,2299.0,7.4,4042.0,7.3,2946.0,7.7,1043.0
3420,tt0458525,6.5,511760.0,6.5,324288.0,7.0,57191.0,6.2,191.0,6.4,151.0,4.5,25.0,6.5,66283.0,6.4,53457.0,7.1,11072.0,6.5,240156.0,6.5,202332.0,6.9,34830.0,6.7,55299.0,6.6,46977.0,7.1,7426.0
3421,tt0472582,6.8,7247.0,6.7,4458.0,7.1,1620.0,6.0,1.0,0.0,0.0,6.0,1.0,7.1,534.0,7.1,242.0,7.1,275.0,6.8,4226.0,6.8,3043.0,7.1,1144.0,6.6,1282.0,6.5,1091.0,7.0,165.0
3422,tt0486358,7.4,28197.0,7.4,18034.0,7.4,4507.0,6.9,5.0,5.0,2.0,7.0,2.0,7.3,2250.0,7.4,1584.0,7.2,612.0,7.4,15466.0,7.4,12278.0,7.4,3008.0,7.4,4499.0,7.4,3694.0,7.4,732.0
3423,tt0756727,7.6,1781.0,7.5,1233.0,8.1,234.0,6.0,1.0,6.0,1.0,0.0,0.0,7.3,39.0,7.4,35.0,7.7,4.0,7.5,596.0,7.5,512.0,7.5,79.0,7.7,791.0,7.6,641.0,8.4,140.0
3424,tt0780511,7.1,62469.0,7.1,39379.0,7.2,13731.0,7.5,2.0,7.5,2.0,0.0,0.0,7.3,4433.0,7.2,2766.0,7.5,1564.0,7.2,36380.0,7.2,26589.0,7.2,9443.0,7.0,11043.0,6.9,8703.0,7.0,2176.0
3425,tt0780571,7.3,152410.0,7.3,107519.0,7.2,18929.0,6.9,8.0,7.5,4.0,4.5,2.0,7.2,6933.0,7.2,5385.0,7.1,1410.0,7.3,88852.0,7.3,75356.0,7.2,12660.0,7.2,27843.0,7.2,23362.0,7.3,4077.0
3426,tt0808276,6.2,18849.0,6.2,13095.0,6.3,2544.0,6.0,1.0,0.0,0.0,6.0,1.0,6.2,1525.0,6.2,1157.0,6.6,331.0,6.2,10085.0,6.2,8296.0,6.3,1689.0,6.3,3742.0,6.3,3258.0,6.4,436.0
3427,tt0856791,6.7,1701.0,6.7,1014.0,6.7,302.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,98.0,6.4,54.0,7.2,41.0,6.7,955.0,6.7,744.0,6.7,203.0,6.6,224.0,6.6,180.0,6.5,41.0
3428,tt0888503,7.8,1410.0,7.7,863.0,7.7,32.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,206.0,7.9,198.0,7.8,6.0,7.6,573.0,7.6,554.0,7.6,16.0,5.8,46.0,5.7,39.0,7.3,7.0
3429,tt0905979,7.4,1370.0,7.3,985.0,7.7,146.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,33.0,7.2,23.0,7.0,8.0,7.4,631.0,7.4,550.0,7.6,79.0,7.3,459.0,7.2,396.0,8.0,55.0
3430,tt0971209,6.5,74118.0,6.4,51095.0,6.7,10648.0,6.6,6.0,6.0,4.0,6.0,2.0,6.6,5223.0,6.6,3883.0,6.8,1238.0,6.4,40900.0,6.4,33581.0,6.6,6922.0,6.4,14037.0,6.4,11821.0,6.8,2010.0
3431,tt0993789,7.0,7325.0,7.0,4954.0,6.9,1161.0,7.3,3.0,7.5,2.0,7.0,1.0,7.2,296.0,7.2,217.0,7.2,75.0,7.0,3412.0,7.1,2721.0,6.9,638.0,6.8,2345.0,6.8,1887.0,6.8,426.0
3432,tt1092019,7.1,3416.0,7.1,2548.0,7.2,384.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,165.0,7.1,127.0,7.1,33.0,7.1,1853.0,7.1,1585.0,7.2,255.0,7.1,869.0,7.1,775.0,7.2,84.0
3433,tt1179904,6.3,244838.0,6.4,157405.0,6.1,36387.0,5.8,73.0,6.4,50.0,4.4,20.0,6.1,28611.0,6.2,20917.0,5.9,6984.0,6.4,131070.0,6.4,106294.0,6.2,23403.0,6.2,28444.0,6.2,23736.0,6.2,4298.0
3434,tt1188113,6.2,11612.0,6.0,6635.0,6.6,3106.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,618.0,6.2,279.0,6.8,320.0,6.2,5826.0,6.0,3842.0,6.6,1908.0,6.1,3138.0,6.0,2350.0,6.7,728.0
3435,tt1206285,7.4,5162.0,7.4,3206.0,7.6,1033.0,8.3,3.0,10.0,1.0,7.5,2.0,7.2,377.0,7.1,209.0,7.5,159.0,7.5,2409.0,7.4,1773.0,7.6,583.0,7.3,1328.0,7.3,1092.0,7.4,221.0
3436,tt1315350,6.7,4993.0,6.7,3378.0,6.5,869.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,477.0,6.9,311.0,6.4,158.0,6.7,2614.0,6.8,2008.0,6.4,583.0,6.6,1054.0,6.6,936.0,6.6,100.0
3437,tt1376195,6.4,3779.0,6.3,2821.0,6.8,480.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,109.0,5.9,83.0,6.5,22.0,6.3,1729.0,6.2,1497.0,6.6,224.0,6.6,1426.0,6.5,1180.0,7.1,223.0
3438,tt1388444,7.3,2384.0,7.2,1360.0,7.1,79.0,8.5,2.0,8.5,2.0,0.0,0.0,7.6,392.0,7.6,361.0,7.0,26.0,7.1,885.0,7.1,845.0,7.2,38.0,6.5,48.0,6.3,37.0,7.0,11.0
3439,tt1727535,6.5,2973.0,6.4,2019.0,6.5,85.0,10.0,2.0,0.0,0.0,10.0,2.0,6.8,425.0,6.8,406.0,5.6,14.0,6.3,1467.0,6.3,1406.0,6.7,50.0,6.4,103.0,6.3,90.0,7.4,13.0
3440,tt0253754,6.4,80856.0,6.4,54223.0,6.6,5865.0,4.5,10.0,5.8,5.0,3.7,5.0,6.1,2298.0,6.1,1969.0,6.7,276.0,6.3,32133.0,6.3,28835.0,6.5,2895.0,6.5,23753.0,6.5,20952.0,6.8,2414.0
3441,tt0258000,6.8,284294.0,6.8,173305.0,6.8,42113.0,7.4,56.0,7.5,38.0,6.9,14.0,7.0,24454.0,7.0,17474.0,7.0,6331.0,6.8,139833.0,6.8,111204.0,6.8,26856.0,6.7,43901.0,6.7,36507.0,6.9,6638.0
3442,tt0286179,6.8,4149.0,6.8,2496.0,6.8,487.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,7.0,27.0,6.3,5.0,6.7,910.0,6.7,769.0,6.6,131.0,6.8,2012.0,6.8,1648.0,6.9,337.0
3443,tt0302886,7.0,235812.0,7.1,165793.0,6.6,20993.0,5.9,14.0,7.6,9.0,4.0,5.0,6.9,15402.0,6.9,13585.0,6.5,1489.0,7.1,134604.0,7.1,118468.0,6.6,14785.0,6.8,30815.0,6.8,26619.0,6.7,3730.0
3444,tt0318462,7.7,102484.0,7.7,66228.0,7.8,16244.0,8.5,6.0,9.0,3.0,8.7,3.0,7.9,5738.0,7.9,4234.0,7.9,1372.0,7.8,57259.0,7.8,45254.0,7.8,11397.0,7.6,17925.0,7.6,14753.0,7.8,2908.0
3445,tt0319758,7.2,4695.0,7.2,3007.0,7.5,515.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,123.0,7.3,72.0,7.6,48.0,7.3,1879.0,7.2,1599.0,7.7,257.0,7.2,1481.0,7.1,1263.0,7.3,195.0
3446,tt0326664,7.0,3393.0,7.0,1949.0,7.3,762.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,128.0,7.2,70.0,7.3,55.0,7.1,1362.0,7.0,936.0,7.3,413.0,7.0,1211.0,6.9,909.0,7.3,280.0
3447,tt0361411,6.2,21180.0,5.8,7560.0,6.5,9142.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1446.0,5.8,377.0,6.5,1044.0,6.0,10187.0,5.6,4162.0,6.4,5915.0,6.4,4724.0,6.2,2826.0,6.9,1836.0
3448,tt0381681,8.1,270141.0,8.1,145195.0,8.0,53592.0,8.5,76.0,8.7,48.0,8.0,26.0,8.3,33296.0,8.3,22328.0,8.2,10024.0,8.1,126700.0,8.1,91112.0,8.0,34022.0,7.7,31407.0,7.7,24366.0,7.8,6540.0
3449,tt0383518,6.2,3301.0,6.1,1722.0,6.4,916.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,232.0,6.1,113.0,6.3,115.0,6.2,1838.0,6.2,1138.0,6.5,678.0,6.0,556.0,5.9,443.0,6.6,108.0
3450,tt0384929,6.4,2445.0,6.4,1511.0,6.6,415.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,26.0,6.3,16.0,6.5,8.0,6.3,794.0,6.3,617.0,6.5,165.0,6.5,1100.0,6.5,847.0,6.7,231.0
3451,tt0385752,6.1,191490.0,6.0,114045.0,6.3,38767.0,6.2,28.0,6.3,12.0,6.1,15.0,5.9,20813.0,5.8,13077.0,6.3,7204.0,6.1,96770.0,6.0,71540.0,6.3,24197.0,6.3,30775.0,6.2,24856.0,6.6,5473.0
3452,tt0386064,8.0,40187.0,8.0,29773.0,8.0,2772.0,7.1,6.0,7.8,4.0,7.0,2.0,8.2,2221.0,8.1,1875.0,8.3,305.0,8.1,22615.0,8.1,20703.0,8.1,1702.0,7.8,7112.0,7.8,6357.0,7.7,667.0
3453,tt0388458,6.7,1547.0,6.7,1157.0,6.9,93.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,7.0,19.0,0.0,0.0,6.7,893.0,6.8,830.0,7.0,58.0,6.6,308.0,6.6,271.0,6.6,32.0
3454,tt0390384,6.8,108892.0,6.8,77334.0,6.4,7905.0,7.8,15.0,8.8,8.0,7.1,7.0,6.8,11219.0,6.9,9953.0,6.6,1041.0,6.8,54924.0,6.8,49361.0,6.4,4862.0,6.5,16517.0,6.5,14596.0,6.2,1631.0
3455,tt0411195,7.2,22975.0,7.0,11059.0,7.6,7196.0,6.0,1.0,0.0,0.0,6.0,1.0,7.4,1146.0,7.0,431.0,7.7,667.0,7.1,11239.0,6.9,6251.0,7.6,4820.0,7.1,5641.0,7.0,4099.0,7.7,1449.0
3456,tt0418657,6.3,1134.0,6.3,867.0,6.3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,16.0,6.5,13.0,0.0,0.0,6.3,564.0,6.3,535.0,6.3,25.0,6.3,291.0,6.3,278.0,6.4,9.0
3457,tt0427954,7.0,37930.0,7.0,29116.0,6.9,1891.0,5.7,6.0,7.0,4.0,6.0,2.0,7.2,2381.0,7.2,2194.0,6.9,137.0,7.0,22659.0,7.0,21152.0,7.0,1337.0,6.7,5184.0,6.7,4746.0,6.5,371.0
3458,tt0443518,7.4,8588.0,7.4,4809.0,7.4,2081.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,160.0,7.2,77.0,6.9,78.0,7.4,3500.0,7.4,2316.0,7.3,1145.0,7.5,3186.0,7.5,2329.0,7.6,802.0
3459,tt0445054,6.5,8214.0,6.5,5909.0,6.6,1025.0,4.0,1.0,0.0,0.0,4.0,1.0,6.5,448.0,6.5,326.0,6.5,109.0,6.4,4351.0,6.4,3660.0,6.6,635.0,6.5,2017.0,6.5,1741.0,6.7,249.0
3460,tt0451833,6.6,12234.0,6.6,7456.0,6.0,716.0,8.7,3.0,8.7,3.0,0.0,0.0,6.6,1789.0,6.6,1641.0,6.1,129.0,6.6,5457.0,6.6,5007.0,6.1,424.0,6.0,422.0,6.2,320.0,5.1,98.0
3461,tt0468569,9.0,2685771.0,9.0,1498678.0,8.7,268790.0,9.2,1346.0,9.3,1016.0,8.7,237.0,9.3,335135.0,9.3,268900.0,8.9,53219.0,9.0,1092566.0,9.1,911093.0,8.7,164801.0,8.4,219347.0,8.5,184917.0,8.3,29818.0
3462,tt0468569,9.0,2685771.0,9.0,1498678.0,8.7,268790.0,9.2,1346.0,9.3,1016.0,8.7,237.0,9.3,335135.0,9.3,268900.0,8.9,53219.0,9.0,1092566.0,9.1,911093.0,8.7,164801.0,8.4,219347.0,8.5,184917.0,8.3,29818.0
3463,tt0495824,6.8,2108.0,6.7,1283.0,7.1,386.0,7.5,5.0,8.0,2.0,7.0,3.0,7.1,187.0,7.0,126.0,7.4,55.0,6.8,874.0,6.8,660.0,7.1,202.0,6.7,562.0,6.6,443.0,7.3,109.0
3464,tt0818170,6.9,1020.0,6.8,668.0,7.5,171.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,5.4,21.0,8.5,9.0,6.8,359.0,6.7,292.0,7.4,66.0,7.0,420.0,6.9,324.0,7.5,90.0
3465,tt0837800,6.4,1520.0,6.4,1148.0,6.4,103.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,26.0,7.0,22.0,3.5,2.0,6.3,657.0,6.3,589.0,6.8,63.0,6.6,563.0,6.6,523.0,6.2,35.0
3466,tt1179793,6.3,1040.0,6.3,711.0,6.3,143.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,51.0,6.2,38.0,5.5,11.0,6.3,592.0,6.3,490.0,6.5,98.0,6.3,197.0,6.3,163.0,6.2,32.0
3467,tt1194661,7.0,1074.0,7.1,655.0,7.1,186.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,68.0,7.1,46.0,7.2,22.0,7.1,553.0,7.2,415.0,7.1,126.0,6.9,200.0,6.8,162.0,7.2,33.0
3468,tt1263778,6.6,7474.0,6.4,2532.0,6.9,3114.0,6.5,2.0,5.0,1.0,8.0,1.0,6.8,1328.0,6.7,301.0,6.9,997.0,6.6,3271.0,6.5,1461.0,6.9,1747.0,6.3,864.0,6.2,659.0,6.8,194.0
3469,tt1288461,7.7,1667.0,7.6,1112.0,7.6,114.0,7.2,4.0,7.2,4.0,0.0,0.0,7.7,283.0,7.7,247.0,7.6,30.0,7.6,762.0,7.6,685.0,7.6,68.0,6.9,113.0,6.9,103.0,6.7,9.0
3470,tt1292648,7.2,1218.0,7.2,822.0,7.5,201.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,87.0,7.0,62.0,7.3,22.0,7.2,665.0,7.2,511.0,7.6,137.0,7.2,251.0,7.2,214.0,7.4,33.0
3471,tt1370429,7.3,2948.0,7.3,2313.0,7.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,255.0,7.6,242.0,8.8,8.0,7.4,1887.0,7.4,1795.0,7.1,89.0,6.7,209.0,6.7,180.0,6.7,26.0
3472,tt1417101,6.1,1969.0,6.1,1236.0,6.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,251.0,6.4,207.0,5.8,41.0,6.0,1033.0,6.0,909.0,6.0,121.0,6.8,65.0,6.7,58.0,7.6,7.0
3473,tt1426374,7.4,2436.0,7.4,1668.0,7.6,321.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,166.0,7.6,132.0,8.2,32.0,7.5,1077.0,7.5,889.0,7.6,168.0,7.3,696.0,7.3,580.0,7.5,108.0
3474,tt1512201,7.6,3643.0,7.6,2559.0,7.8,531.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,194.0,7.8,135.0,7.6,50.0,7.7,1973.0,7.7,1623.0,7.8,317.0,7.5,883.0,7.4,725.0,7.8,145.0
3475,tt1540814,7.1,1692.0,7.1,1289.0,6.9,140.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,39.0,6.7,33.0,6.2,6.0,7.0,800.0,7.1,724.0,6.6,62.0,7.1,586.0,7.1,506.0,7.3,69.0
3476,tt1646959,7.3,15875.0,7.2,10611.0,7.4,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1270.0,7.3,937.0,7.5,298.0,7.3,8187.0,7.3,6858.0,7.4,1221.0,7.1,2702.0,7.1,2340.0,7.3,309.0
3477,tt1683876,7.7,8528.0,7.7,5864.0,7.7,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,482.0,7.8,386.0,7.6,87.0,7.7,4550.0,7.7,3867.0,7.7,615.0,7.6,1645.0,7.6,1356.0,7.6,258.0
3478,tt1706414,6.5,3140.0,6.5,2378.0,6.8,253.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,91.0,5.8,72.0,5.2,17.0,6.4,1614.0,6.4,1448.0,6.7,147.0,6.7,899.0,6.7,804.0,7.1,85.0
3479,tt0258351,6.6,1250.0,6.6,709.0,6.7,310.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,22.0,6.7,18.0,5.3,4.0,6.7,532.0,6.7,350.0,6.7,175.0,6.6,450.0,6.6,321.0,6.5,127.0
3480,tt0274468,7.8,4249.0,7.7,2386.0,8.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,102.0,7.7,76.0,7.8,24.0,7.6,1455.0,7.5,1100.0,7.9,344.0,7.9,1578.0,7.8,1150.0,8.3,406.0
3481,tt0279113,6.4,46005.0,6.4,22399.0,6.3,12884.0,8.5,5.0,8.5,2.0,7.3,3.0,6.3,2127.0,6.4,981.0,6.1,1103.0,6.4,22181.0,6.4,13256.0,6.3,8682.0,6.5,10327.0,6.5,7604.0,6.5,2571.0
3482,tt0280665,6.2,36540.0,6.2,24977.0,6.1,3423.0,6.7,3.0,8.0,1.0,6.0,2.0,6.5,898.0,6.5,688.0,6.1,191.0,6.2,17196.0,6.2,14811.0,6.1,2209.0,6.2,9897.0,6.2,8808.0,6.1,929.0
3483,tt0285823,6.3,164773.0,6.3,111022.0,6.5,18644.0,6.6,11.0,7.2,9.0,0.0,0.0,6.6,8977.0,6.5,7266.0,6.8,1511.0,6.3,91495.0,6.3,77527.0,6.4,12978.0,6.1,25576.0,6.1,21828.0,6.5,3360.0
3484,tt0286499,6.7,112402.0,6.5,54710.0,7.0,30983.0,7.0,16.0,6.8,10.0,7.3,5.0,6.5,9710.0,6.2,4704.0,6.9,4775.0,6.5,53556.0,6.3,32839.0,6.9,20101.0,7.0,20411.0,6.9,15298.0,7.4,4746.0
3485,tt0309698,7.3,253929.0,7.2,159438.0,7.4,34711.0,7.4,36.0,7.5,21.0,7.1,13.0,7.4,21852.0,7.4,16886.0,7.5,4422.0,7.3,129362.0,7.3,105331.0,7.4,22486.0,7.1,36532.0,7.1,29956.0,7.3,5980.0
3486,tt0332280,7.8,582424.0,7.6,241559.0,8.2,183019.0,7.5,143.0,7.6,64.0,7.2,66.0,7.8,81568.0,7.6,37851.0,8.1,40404.0,7.8,274255.0,7.6,157464.0,8.2,112941.0,7.7,49714.0,7.6,32059.0,8.1,16775.0
3487,tt0338290,7.2,3398.0,7.1,1672.0,7.4,897.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,78.0,6.8,44.0,7.0,32.0,7.2,1127.0,7.2,681.0,7.2,423.0,7.1,1338.0,7.0,907.0,7.7,410.0
3488,tt0342735,7.2,24068.0,7.2,16122.0,7.3,3242.0,8.3,3.0,8.3,3.0,0.0,0.0,7.2,1096.0,7.1,862.0,7.3,208.0,7.4,13001.0,7.3,10624.0,7.4,2219.0,7.0,4975.0,7.0,4188.0,7.0,707.0
3489,tt0345032,7.1,2420.0,7.1,1470.0,7.3,465.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,7.0,32.0,7.1,26.0,7.1,928.0,7.0,665.0,7.3,246.0,7.1,926.0,7.1,728.0,7.2,183.0
3490,tt0345228,6.1,1194.0,6.0,680.0,6.4,306.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,36.0,5.9,19.0,7.0,16.0,6.1,427.0,6.0,266.0,6.3,157.0,6.1,513.0,6.0,383.0,6.4,123.0
3491,tt0347304,7.9,71264.0,7.8,43075.0,7.9,6580.0,8.4,16.0,8.6,13.0,6.5,2.0,8.3,11740.0,8.3,10029.0,8.1,1524.0,7.7,29045.0,7.7,25106.0,7.8,3758.0,6.9,5329.0,6.8,4665.0,7.5,633.0
3492,tt0347332,7.4,16155.0,7.4,9922.0,7.0,680.0,9.0,2.0,9.0,2.0,0.0,0.0,7.6,1662.0,7.6,1577.0,7.3,75.0,7.4,7559.0,7.4,7103.0,6.9,423.0,6.9,726.0,6.9,591.0,7.0,124.0
